Probe1(Oxy),CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47
3377,0.10635930036435476,-2.5403384557435773,-1.7579078167639786,3.464072339240441,1.9530427147389693,-1.331217313540796,-5.745799870018623,-11.800727046406054,-18.25369745602596,-20.822971701000565,-24.190689179918998,-31.114679563613635,-37.56512097775007,-43.90583756754825,-48.153582863904646,-48.90243325750471,-44.48275701335783,-40.6947725690734,-31.983341029478062,-25.20093273848456,-32.93280155747565,-35.98325923683913,-28.53658134155514,-21.283521129473968,-16.742024087924403,-22.895635949648593,-29.481602713053217,-27.828850232803763,-24.82844465033046,-21.423560495876377,-22.19160970218753,-20.43492815267194,-8.326063312319114,-2.8558965745525295,-9.75211387225563,-13.697785826559024,-9.860432529941965,-2.8729466483517383,2.1946926678944507,3.067660664316829,-4.8523149024410746,-11.123000024490077,-9.860055877954615,-6.224557826907564,-2.5637269683868844,4.247757898978188,14.033049980269652,18.59580024426144
3378,0.34211375039481756,-1.7789179173572545,-0.6057915737843453,5.461835122576236,2.506513337050335,-2.119261980074524,-5.035363074860399,-9.873575237158356,-15.768026173206426,-17.564486294323505,-17.540768732198273,-20.555182283599077,-25.434117198515395,-32.12620115390707,-37.74476347929839,-39.906704070573475,-36.872691250716166,-32.951599490325165,-22.403947472768674,-15.252473809182852,-24.04702235936935,-27.280829778370656,-20.150955488182642,-13.845149773776448,-10.026627119627014,-16.05189417943029,-22.15074733371581,-20.310074351876178,-17.085075520466127,-13.32158207731003,-13.902656727166008,-12.322411310269398,0.2995020480471995,6.197633436383584,-0.004108117505637221,-1.8854766910594185,2.05849674464801,6.772961695716724,10.952571441303494,12.856929557146016,5.798029969907174,0.7725724851191558,2.9914077573972,5.933250245703402,9.430129469692684,3.777263280497621,14.939055393264516,33.77066778499541
3379,2.103221943353538,3.197524358745861,8.01387195097358,16.638571757697484,17.925901645974065,15.557341364056944,9.78989693146689,2.6864173167686394,-5.2981661180522295,-7.516581604488966,-5.694949766981399,-7.288182296526228,-13.084075579807704,-22.18678431437786,-29.986404329534533,-32.42214342244436,-29.566684837350014,-26.196102507843914,-16.79748695167914,-11.249218875568403,-20.283857977512664,-23.64450491192449,-16.860102094755543,-11.07420921108625,-7.809438881064666,-14.377474663091224,-20.911432267219926,-19.241891195315024,-15.875102254430853,-12.051117186387009,-12.74559711981436,-11.222185448407501,1.2318828806665225,7.043703585742198,0.6907885893244101,-0.9350726443340511,8.73044211030869,16.25275568978584,24.886285550894502,29.83241206950515,17.048877978386052,8.766788892246542,9.377172036375216,11.451289443718448,13.953757383269604,21.168145591099922,31.518750104172373,31.536967423203798
3380,2.7562433666385995,4.643370779445971,8.980261681125464,17.86450217397379,18.63321868921465,15.341215102605181,10.169461235388175,3.5638757851253655,-4.184959946989463,-6.8879115373445945,-7.478955493756204,-10.47254420652445,-15.439371098804319,-24.05790377469053,-31.445132721214502,-34.86718930273663,-32.69686173543984,-29.255441552820916,-19.780578692349103,-13.578857176799701,-22.161454901709575,-25.673026594568338,-18.863004231877277,-12.695228037171091,-9.297772241470833,-15.91680793812439,-22.590791813557033,-20.771024358151028,-17.23764605252792,-13.29715785788853,-13.935584626643546,-12.43310204835966,0.10451351922986785,6.046052532292744,-0.1411839844437588,-1.9172437594303482,2.364635375797495,7.4179129859223085,11.980888866989188,14.593805031475902,7.264080967925799,-21.877328949068534,-37.32570668819141,-23.73748387778677,-11.52412437923571,1.5940768630528455,15.314667318269866,22.72834918187295
3381,3.0098966979224016,4.998378837996651,8.546656181676099,15.967333521141535,17.5881596634487,15.825955398004314,10.35201542662811,3.656675894455395,-4.142569549839539,-7.29485348685738,-7.125297196695183,-9.971814661715989,-16.07306587542379,-24.961784264583173,-32.52239916592504,-35.784971092530114,-33.26186181123095,-30.110721014654576,-21.095726486033723,-15.05859384265467,-23.54130446682145,-26.798829068908375,-19.949957490854676,-13.744967547472664,-10.291696895031764,-16.830169229238138,-23.561810035593524,-21.918853835477446,-18.426957961669224,-16.027979034842687,-18.59215262795064,-21.57519658755218,-11.811561290795726,-3.4015115133748983,-7.723092488964715,-8.233494281298,-2.7060118223839664,3.589178405642491,9.266524710098166,12.237611689441675,5.328901480824507,0.17879732296319384,4.251547838635731,8.877882821975405,12.100834102379544,18.875814136449534,26.027232538370082,28.530661681971658
3382,2.76680316067776,4.107716870638201,7.256959943694531,15.695870517789366,12.021565839200328,5.1086231542205125,1.7170738082563113,-3.437347711643313,-10.073841779997814,-12.264750474236354,-12.202695532746818,-16.155336756352824,-22.48846766011804,-30.626608972337273,-37.44126153157705,-40.74569592578067,-38.27405303778756,-34.771380409948065,-24.986050394093375,-18.200601361614588,-26.751283232598393,-30.688965542423468,-23.960526804243766,-16.992636370862165,-13.08373643007479,-19.70850111785193,-26.612739813751727,-24.860842702396695,-21.24986367610248,-17.67312806922081,-18.67240254058132,-16.793335119665322,-4.332825273502981,1.2859198956609132,-5.2111308813993125,-7.310293989674105,-2.4931273763173136,3.4812958735412245,8.834946518427579,11.258876420318531,4.018317874017243,-1.712205201253129,0.970009232949922,5.039394715006874,8.57535288956396,15.126359508762217,19.82915347285499,21.14749005170622
3383,1.4451793877325765,1.1433920235747053,4.373882465050345,12.25318554923055,12.386279210349896,9.082523226233581,3.7343251994587896,-2.293381280968146,-9.395634084511432,-12.518173625684929,-13.562464225638013,-17.918846263642397,-24.51679062825043,-33.21066089885486,-40.119540325681974,-43.496506115614224,-41.24652718083287,-37.878222004627474,-29.190768092642738,-23.455849910014198,-31.813636650523108,-35.467632259366376,-28.382011447469065,-21.01417344738745,-16.78591381380652,-23.271865642100394,-30.05983858948236,-28.295339867767577,-24.587456700146323,-20.746588691639857,-21.558979848431267,-19.50102447829802,-7.2219771484074515,-1.7489755698274503,-8.196409744249657,-10.972693061860712,-6.564947378970751,-0.08199612959381719,5.4266941555666435,7.3562605316334135,-0.44776965245105593,-10.074819188268801,-18.292093916165825,-18.331107367251118,-9.620534874698423,-0.6614727684737849,8.571744248102913,14.15789751294775
3384,1.4557127299720265,0.4414980096092318,3.1569896975252156,10.69312795189466,8.840767471539639,4.215730021547715,-0.8929862601028233,-7.013070985541084,-14.087558063052146,-16.267872438914356,-17.621801639720474,-24.937319617353722,-32.86798006989073,-40.410074164450215,-46.29996984084019,-47.76878804080614,-44.0100166797679,-40.66816650157309,-32.059858807672995,-26.28442228061975,-34.89077916445413,-39.5254113015149,-32.95963947640317,-25.449428460113026,-21.00828272015046,-27.024238856686523,-33.49121821768063,-31.600787104532102,-27.819605122558457,-23.129828503620423,-21.036923203442118,-19.092862700254205,-9.215181163426823,-4.005416724417601,-10.871906692806865,-13.481094020849758,-8.46124141845931,-1.8050160910892918,3.7315471908621793,5.990299512353767,-1.5917771691957423,6.930520568323374,19.811217091994433,15.126584728965987,12.225287465572855,15.863040760966808,21.684429194479176,25.3653837082694
3385,0.3321535872315489,-2.3227302060718134,-0.7143270032611593,6.631337472416568,6.464324557318888,2.745574680950696,-3.031176824516657,-9.460436768615667,-16.595670248559514,-19.415336104825634,-21.05593423421088,-28.23676417842004,-36.6026642589766,-44.2528495357242,-49.98400813367572,-52.78795043155241,-50.569219177540205,-47.348147035409966,-37.11350553377234,-29.495054710904867,-37.888633576067804,-42.34467793401314,-35.56240912663555,-27.954040378175034,-22.96912212893172,-28.08768690558253,-34.1013883267181,-31.97673551806316,-27.974898144756263,-24.622071405596603,-26.06118418161229,-21.676599652449955,-6.449860724618273,2.371500214944632,-1.8774551988197707,-9.033528849003861,-8.172305738170675,-1.6030777758155055,4.230331133887638,6.869637562748697,0.4804639288815409,-3.766997981308367,-0.40716055289601955,4.755647369733687,8.99937158616039,15.088804420479175,23.83136758853643,29.0213966259629
3386,2.061549722042551,2.483825729734745,6.767452463982091,15.57420968747847,16.15949030184249,12.95707967975589,7.211219950569414,0.5899315485474765,-7.373938659663654,-9.83264997095155,-8.84387381435523,-10.893189777773403,-16.150415523087304,-25.3237487324836,-33.52499206495422,-36.205169942669215,-33.43651044590746,-30.572027818103116,-20.918894777628857,-15.35079388719897,-25.685623632687687,-31.16283378261478,-25.34203746550982,-19.119253866864415,-15.563151869456098,-21.59779924240938,-28.911280299818124,-27.73639333231126,-23.272213551801133,-19.216865669220375,-19.63304409857205,-16.95828493429756,-3.4046727455489583,4.496290801240828,-0.15930847680377136,2.7022880632816326,10.372179670517902,12.64238902735396,16.023295832313593,18.888317218425378,11.51653509643507,7.084860362810581,11.404895160308255,14.043490604457041,16.17870384164539,23.120638790684467,31.383551676111917,48.50506729077424
3387,2.9051136848080854,5.08187224310381,9.555580903098836,18.985386522124074,20.471846439592007,16.87729451195785,11.317643602232545,5.364923305950787,-2.3828434200328896,-4.208771573738345,-1.6689061990927345,-3.9553826910908993,-10.238635428931676,-20.19818189982299,-29.19864283712662,-31.803755376034292,-29.1264417213125,-27.025796231317454,-17.83443782021474,-12.632047318571793,-23.875159766192716,-29.9694259523257,-24.0611604486669,-17.650880349152622,-13.765982448451018,-19.713199065847135,-24.778513382225988,-22.03135634603478,-18.86834528392209,-16.01382011013782,-17.424867085339503,-14.878944225142378,-1.6596179939691114,4.261670570968461,-1.933388281711128,-2.958362579831966,2.285920222730484,6.853448549786117,11.626687088830185,15.971650629177123,10.551696607227482,6.85744134649768,11.18949054293472,14.279316548193856,16.99710024616166,23.472910568363055,32.859403293734374,38.203174598034245
3388,3.2086132956008275,5.66873075664241,9.88853508411242,19.149130684560014,20.692421245555522,17.164001552984068,11.668243496649085,5.724034845123022,-2.053030051835867,-3.998366905277742,-1.8740532804360988,-4.797439318241604,-11.36970689253652,-21.282741000166112,-30.200723412923978,-33.72255642839734,-31.650499948954625,-28.993086297649526,-19.959417592910842,-15.2504536063135,-26.664140174529777,-33.243637456054145,-27.262979123103868,-19.991110629961423,-15.668333640235288,-21.484034871938945,-27.484856018448173,-25.34677614853105,-21.41329126553252,-18.14653543669422,-19.365735784511724,-16.371945957783616,-2.935607267224565,2.952622884821243,-3.0107234032171672,-3.7802569327367155,1.6616371246659505,6.557366501676695,11.328346203949184,15.637756081169167,10.7014245203671,5.535094804700089,7.86102651784501,11.972272919040849,16.320885596440686,19.901215055667524,25.376317748493182,29.952577024837975
3389,3.214988462183746,5.62102522755629,10.421869228161409,19.85733569483032,22.60357898747683,20.022872610153417,13.416675621151171,6.534952248379524,-2.0223950171453913,-4.711143418259709,-2.9608573458581247,-5.682483904704014,-12.296237122860806,-22.427140684511894,-31.37883627207254,-35.214931468974406,-33.586651165357175,-31.048152738507202,-22.152117190319597,-17.79473288340139,-29.74254016332928,-36.799905972196676,-30.694100968319038,-22.874178330444057,-18.095806567979402,-23.76196723593831,-29.942987139953342,-27.911512050568813,-23.879582132431914,-20.591755050910862,-21.81177369428892,-18.41844291376096,-4.994622503682921,6.443356428865222,4.64819940164821,9.00828911352842,18.18740020528783,18.0066488696846,18.77137135451645,19.25690991934937,11.248762069383535,3.919227807501323,4.61574324766116,7.587855610942787,11.40399567709845,58.09768733994915,87.24360618179763,67.71218639746785
3390,2.6044419784131847,3.9378102951274387,8.390433438750318,17.636363471732306,17.88695845414928,13.61461322260754,7.933980094890169,1.9527472148670408,-5.7075687395995836,-8.38916574676075,-7.087464470836093,-10.505482369768204,-17.503790502830352,-27.18790870347688,-35.50813708348388,-38.864131828536806,-37.32218300252075,-35.0013417651268,-26.29429303861714,-21.901524863261844,-33.76423215098078,-41.21641632741884,-35.124358186461855,-26.840847331654153,-22.93201541813688,-29.004029815628158,-39.27228630152125,-40.476865146208304,-33.94580002733306,-28.50479867049557,-27.98005293074618,-23.46701096710733,-9.449908923313512,-3.372897765098505,-8.952070787140496,-10.334438620703732,-5.154264638384944,1.7113339570844492,-4.199115253183024,-9.792628464027684,-9.963213508873075,-11.46764132255992,-5.853195111897675,0.6740599321716507,5.775228711636261,12.391586441913256,22.76941021178352,29.7115458867488
3391,2.4207250259063,2.9768421909294416,5.95591781234135,13.332553517001628,12.672949562983703,8.558060563576117,3.177614525064304,-2.349143005821719,-9.47497244400046,-11.718622611785205,-12.13937428088737,-17.16588084965595,-23.604467667329327,-32.663612415330235,-40.283170087431124,-43.87753958317538,-42.60462321141452,-40.225875445371535,-31.797163475848027,-26.790481687574022,-37.9790630212857,-45.40088433123533,-39.36021483269978,-30.9211627272085,-25.35139620398575,-30.33426401083093,-35.81782065404196,-33.18507262114342,-29.076419017832222,-25.612650743922686,-26.6203197410703,-23.038012234840718,-9.788000337957133,-4.434900831242397,-10.775351760648064,-12.702201351331514,-7.221493332890838,-0.9523218198953378,4.793936130557141,8.533159208554,2.4863781592929097,-2.564221814539531,2.412373015764633,7.626856308210146,9.767099236078558,15.101265835075447,22.41794996400924,34.500723089826714
3392,1.1605221780827686,-0.02921493052597901,2.3587878514427594,9.57218192997708,8.243785218260623,3.7884369896003363,-1.155720514969615,-6.5877074406922205,-13.639778591518583,-16.657593614840597,-18.002781109194814,-26.040538293852126,-34.41141558825745,-41.63177932445591,-47.64921493808002,-48.91165873283944,-46.251050836995844,-44.202353420137776,-36.39301795894698,-31.803873949986475,-42.96284370568483,-50.463043980943645,-44.133944080177244,-35.05995688980058,-28.885017676489678,-33.52574534100771,-38.9006331492029,-36.234434927926635,-32.185081723155875,-28.90347818990207,-29.904117488037357,-26.053342962439558,-12.871369863463405,-7.635611521597831,-13.95698898098841,-15.934220699532695,-10.271845694332447,-3.5665946798850694,1.909412010895656,4.327526551060004,-2.3763107305484956,-8.145648956027733,-6.114267855349396,-1.930134072622888,1.7017454194903205,7.953003825976007,8.096324307546187,6.10256610960115
3393,0.5581777539411065,-1.9720197831702886,0.8368229177999629,8.881779960065638,10.491578770789102,7.900197545914668,0.7159698670498225,-6.409322706427144,-14.571118689213087,-18.244011022664736,-19.226276175953,-25.65234718802913,-33.98386606330701,-42.327106023750446,-48.88489004619933,-50.03141720330821,-46.7971527321926,-45.23867573488231,-37.279257182605974,-32.41514120103656,-44.60388018607914,-52.891241522975264,-47.093646764635345,-38.11765131579048,-31.474827656948136,-35.28302389578868,-40.06639872321415,-37.06536313034495,-32.86140727463687,-29.74390767854645,-30.708198581978092,-26.59632743182572,-12.379510008485575,-6.020370515086833,-11.693796332349695,-13.023554777051839,-11.181535431628756,-7.926164246940356,-6.408198614224071,-5.2471679393333845,-7.53805730088643,-9.834508640494349,-4.891921135411015,-0.1893544839365764,3.836525177057013,-20.802700611400706,-37.79232427498962,-21.18802783159931
3394,1.2081006724059855,0.9289108492536695,3.5635519403282716,11.0075906742901,11.600093835778019,8.061869531175036,3.4336279545917847,-0.7744049285009739,-7.505070035501768,-9.763205136266244,-9.222057339820486,-12.074573186278892,-16.333850103187245,-24.927486718188046,-33.17958803248534,-35.679799198290404,-34.005948195968195,-32.268734407777956,-23.173128418422106,-19.21717894417857,-32.649563294404,-40.85705172423794,-35.00331541258308,-27.280495531541767,-21.904922108210688,-26.281471604109097,-31.432443449660877,-28.82884793653394,-24.647736021921187,-21.603855324625655,-22.672196650855394,-18.5076849834477,-4.271011664216104,1.9129854646282278,-3.5013377081308605,-3.6088477624228297,5.93453720857367,13.708952753043157,22.59112278713696,29.158556146918805,19.593353285909643,15.955677390671374,20.459615044886498,20.89224841276593,21.431641467888237,26.13581844586292,31.000468327173728,32.10454029471465
3395,3.4758437282579933,6.377684336274781,9.764144869675215,18.358423798951247,19.48940890840982,15.231619197143484,10.762466933301972,6.312362846742967,-1.1036774893920613,-3.1435227885434367,-0.9424554521853405,-2.0278867717021654,-6.059264948807321,-15.777163758697647,-25.305182607767872,-29.203220906370895,-28.235933286959998,-26.500074552032174,-17.616543082064908,-14.299069296908243,-28.6655188408551,-37.14179384942778,-31.22586531592637,-23.66681912842205,-18.457699410183732,-22.933449232144838,-28.225483536590723,-25.76839723404025,-21.46223577548144,-17.051150865136627,-17.730162631926923,-13.45249392314269,1.3773441981080339,6.844655489200329,1.0815602934636321,1.1177096979418926,6.835684511269475,10.84275954562641,15.400373671077116,19.523403169955735,13.853189539696576,-6.6460308285666745,-14.134279330879993,-2.7443695271693613,5.243740998463791,14.230358982060757,22.46063802177639,27.622502207535177
3396,3.004219351268517,5.994830312234672,12.352400395794728,22.969127554505402,24.763994005783236,20.964260593597107,15.564685596279677,10.399807413358621,2.294394531460388,-0.15598281035979422,2.4892015478988156,2.7436060643354967,-1.1103967215088009,-12.169839463054767,-22.766836487251428,-28.33140235035019,-29.00547384046613,-27.900664913908088,-19.583934647878273,-16.37970185773657,-30.670266977288346,-39.50907856585406,-33.46552472522123,-25.272589311102184,-19.728439370721393,-24.305270120647265,-29.6596723725695,-27.049957547904203,-22.810241546948948,-20.164505621947114,-20.18583609847195,-13.094067982794954,1.7326572062256282,6.664603873564098,0.41589884648194664,-0.4128346697308589,5.1404218586093915,9.782931439154122,14.355058594742763,18.118865924673294,12.049049135496123,7.068795772145707,3.010013477130964,1.400668681195648,8.351499760650732,17.403069221432734,26.342235446401688,31.36319427666025
3397,3.9019735474256194,7.559650152993967,13.064302434158298,22.80987615603158,23.810344446346413,19.418155265745494,14.147744051109832,9.396926109169659,1.5856896086024834,-0.9507635949042368,1.15662043468671,-1.8478648282840617,-7.514865960615727,-16.898603584184897,-26.31189300479116,-29.78536534420343,-29.0144298258695,-28.209770120048663,-20.59288452851664,-17.88613058447375,-31.995717149305197,-40.67378472899883,-34.51384147916442,-26.02428432136732,-20.333740771379997,-25.006281855875358,-30.51840685402357,-28.081928852832753,-24.027748826862258,-21.141476833766003,-22.182106717022098,-16.721971518701064,-2.1025711639545106,3.200039479187004,-2.6213103677491723,-3.4150496018118632,2.4622395879312204,7.918653033181135,13.796802864432156,18.695848591456382,13.016648800345397,8.236155225186137,11.377018208873023,14.734157087861513,17.520846258692295,24.574737219050245,34.668849205417295,38.88467871649562
3398,3.568119603148785,6.463632378035698,10.615509930616806,19.100376183586967,20.252240977146155,16.466483373274343,11.449952528623426,6.562859073860034,-1.2629167451833405,-3.814889857334413,-3.1818962458936375,-6.028744434865322,-10.379542376489491,-19.684743080910316,-28.822210373540155,-32.91740192985821,-32.560413622484944,-31.561978905917147,-24.494722168635963,-22.11490834913144,-35.925503316879755,-44.177268912651684,-37.659644087663274,-28.731364283508086,-22.617934411579537,-27.1644694851189,-32.879206342315335,-30.605382436774157,-26.375420304993295,-23.299252700327777,-24.298763163722523,-18.734244450095584,-4.289182459648729,0.6449805075166983,-5.443901542814659,-6.70565555671827,-0.8766682867876447,5.348139182257205,10.417213725219526,13.618155754595536,7.987907895520703,-25.8868553196988,-41.49905130474254,-22.143927785419567,-10.325575654200092,2.2820177252974005,15.781959180429205,25.4558572448343
3399,3.069993242192463,4.929520611462561,7.713109638793431,16.04331318955682,17.548490371614704,13.32855786167067,8.245504506402959,3.513144432211963,-4.060293361641223,-6.804524078711424,-6.834706188442863,-10.929826067811135,-15.95138520213524,-24.75762169945705,-33.291600913249965,-36.46219869245414,-35.79258407361809,-35.102634876611276,-28.388694490775723,-26.08046298521233,-39.31371510691071,-47.828157822582085,-41.62801888265931,-32.28047865387642,-25.850998153854196,-30.267767393128825,-36.009571351708026,-33.71031743442985,-29.49261883369497,-24.993111127405417,-22.245810513139798,-10.390272198529667,5.963819596358198,7.238436913162721,-1.5307272390227968,-5.055191484662041,-0.8789247612494835,4.878900261035353,10.122621766525397,12.712183434888551,5.95635497100635,0.8262724888944775,3.9947530409740972,7.797915494338881,10.60153368172518,18.096319720120754,27.897583356352172,36.26989331703577
3400,1.5313207494771168,1.4945697010189418,4.580893384241068,11.665591488103882,11.203017756149507,7.3625348793579874,3.028083468012309,-1.4465583947622231,-8.677710969936868,-10.923254016185647,-10.889306251549504,-16.094784882876194,-21.961269016056153,-30.069788095029097,-37.859078997005646,-40.87208936821511,-40.23517029745267,-39.637010524681166,-32.734158777453,-29.89247825207321,-42.68518675467847,-50.880691470728046,-44.78471534599263,-35.39815731928547,-28.689979135488286,-33.06548537231278,-39.129363576934445,-36.98090831276202,-32.43237032362712,-28.913385690590715,-29.4679412400799,-23.795094488522516,-9.713999112765272,-9.068580252597517,-18.457967939625135,-25.718774567411593,-23.700834671045,-11.92742548870332,-2.512785015847244,2.18811274177475,-3.165320450661642,-6.501310175837348,-2.1481866703701464,2.699011045210511,6.188700982292919,12.89394008916835,22.01138870349751,26.375561288424077
3401,0.38713967319718934,-1.2983749477842759,0.4167372606141013,7.36874106859702,8.546292535961339,5.132241020225078,-0.012898420091100427,-4.8606210184728305,-12.06016889140901,-15.320915477888173,-15.995239189033892,-20.239243242387197,-25.88660660211964,-34.25898932008004,-41.866721650921455,-44.89343668498432,-43.86438344339238,-43.21544225325276,-35.88307148636377,-32.52296053111502,-45.79514079053105,-54.30742881383928,-48.41887451819605,-39.04494945782425,-32.83251677145647,-37.438121832100876,-35.751646253854325,-28.00019177542746,-26.773214160245942,-25.735735082714687,-27.95730187998896,-23.423398478813123,-10.395654528676403,-6.476503822041096,-13.215297100193727,-15.08729084479473,-9.018350162441031,-1.5632559047921064,4.431009821855387,6.133596075267054,-1.5414970310901293,-7.40940821487462,-5.18711447426351,-1.0436383204848134,2.0359294534647727,8.439475050422782,15.069334713043451,14.01356408283476
3402,-0.15098351263099827,-3.173828994990113,-2.900157239277588,2.7243587148045894,1.3840775567220072,-3.3580772552219194,-7.40413177875301,-11.223205761407295,-17.614699391423596,-20.45330435211975,-21.52957121717885,-27.41531477731666,-33.84259706519132,-41.350837473859215,-48.005148325747,-51.251662747652475,-50.80379152904955,-50.233064652131105,-43.65476392338531,-40.225534106166286,-52.314581922635185,-59.96710209667671,-53.63168828501014,-44.09910148724198,-36.68654621023592,-40.15182561449041,-45.764227505589474,-43.414521155325126,-38.97147475899511,-35.44150651654829,-35.7254924559015,-29.820116091995505,-15.682133147113374,-11.038503859115973,-17.756581039272156,-19.74770576417638,-13.280514572780932,-5.115660832204512,1.0205833599910967,2.860056773301839,-4.10819437500156,-8.944209680665738,-6.363474804961496,-2.0409929690960076,0.8090679879015485,5.685939549334529,11.749355395358986,15.71314752825936
3403,-0.6483079067478353,-4.299737071855271,-2.9619444115646787,3.9485597821550398,1.1448100460867838,-4.981094473153984,-8.454863966135427,-11.714732163135892,-17.7312182258312,-19.46120075605359,-18.672104085600587,-23.021314125968182,-27.793851931885058,-34.30152596196476,-41.26147158203882,-44.339057642326864,-43.820518588615954,-42.20966469461188,-33.688157481770205,-29.97893583953871,-42.60875650289932,-49.85919285073698,-43.54472660222811,-35.32806349112801,-28.805258896424007,-31.844341565479997,-36.96125756925085,-34.62579398560602,-30.021602159652787,-26.481000709878433,-26.648027014825413,-20.458653153768452,-5.228078429300282,-2.172574347515944,-9.75667124899245,-12.513520140943575,-8.321316371998986,-0.22303072264205515,6.483748657064078,10.778120122183454,5.8894233696875835,2.2254851875318504,7.116459820691604,9.91782313143516,10.83883594917742,31.783182739624756,50.10832883862931,47.853552116244416
3404,2.197228218219477,3.6704698996801173,6.916905221527493,14.645092182416253,15.270952242557971,10.969558281641724,7.036370656047771,3.555133725404901,-3.763382877672556,-5.952707494258071,-4.30202634011415,-6.21941893002311,-9.547857810739231,-17.99660589373914,-27.414708228550275,-31.121271010844243,-31.47449499473879,-31.606751765347465,-24.151041255027792,-21.893362933599697,-35.36615509472034,-42.900084992161446,-36.9117277870333,-29.25554966697174,-22.50487229035012,-25.596435386649347,-27.722517077736324,-22.992200617764297,-20.506804022217814,-18.455854938643988,-19.52662655096905,-13.741421111933448,1.109304190804096,6.302134750117207,0.5465637349948955,1.48660129643143,9.75077831113558,16.009264852827137,20.228114795354355,22.805874608875854,15.931787942720732,12.440191301904555,17.56913092425883,20.42589080764136,21.726187061063317,61.689414663366875,109.01487748790012,106.94170390837633
3405,3.4043074671589206,7.149051230621583,12.420724690928608,21.655686766306665,23.333360851291836,19.30708337552552,15.046618811476709,11.598821391362067,3.895274852749232,0.767670025769219,2.8798349894628514,2.9099603342816565,0.0902580126874537,-9.706835983814708,-20.59975267701141,-25.40545074306633,-26.16526241549433,-26.654159851372103,-20.23192463277215,-18.95133347049203,-32.69424731074173,-40.235736619941534,-34.437101174467124,-26.886437417688573,-21.482166505007328,-25.949067975369452,-31.91575655384119,-29.87455209235178,-25.513480531963257,-21.63020083062637,-21.299280930359714,-14.56083498860815,0.7670221201719958,5.435427726961821,-0.7826413689046285,-0.536048836424686,0.15675727676145002,0.3066526996285952,5.675145847100717,9.104812042453434,4.529897377120879,3.416130354409729,10.551848570090765,15.937222521438436,18.924545726244325,24.494288305842883,30.11633915738079,31.734815365567183
3406,2.762827173319783,5.957457179438292,11.663257834058047,20.767569587769177,22.186367068169172,18.425579707402296,14.38942239786167,10.826501080582847,3.033697131516158,0.2149782985223494,2.687064773846645,3.2876374628224774,0.7381936537422287,-9.374740066910054,-20.627795975066512,-25.895015901229947,-27.455990319281383,-28.158131334466596,-21.31063314672411,-19.28578909308378,-32.34257993668534,-39.799419522217285,-34.02900584556625,-26.37028547698925,-20.943272949940003,-25.80346313217602,-32.163615867712025,-30.069022840348275,-25.502829440457525,-21.244783449194713,-20.66524013517006,-13.717433593601775,1.520449398322543,5.6378526088356695,-1.1261004221727764,-1.4607648186047015,5.150725547792325,11.65849491781942,17.96403187783865,21.429442788270354,14.456573376645444,10.512933956353901,17.322777046059436,22.583478633073014,23.689825301052558,26.722931636953053,29.944410440240173,22.6428090338153
3407,2.8385188058013955,5.934128263239219,10.790615808925235,19.573149052786597,21.828754203839512,18.510373377720246,14.333571684978867,10.24388433069126,2.0788953599333153,-1.103607700133983,0.03495135830265017,-3.2965752934596075,-7.863755031326675,-16.154536241676013,-25.900977522946373,-30.247347808081983,-31.02773934929419,-31.37484808740968,-24.46503180828798,-21.917331300768083,-34.42812553631646,-41.472951724639174,-35.37295050701631,-27.474001645495456,-22.051620636826453,-27.076709810302518,-33.45713318776161,-31.403991485603488,-27.07921594575868,-22.547415199334303,-21.688475654614024,-14.787356318981168,0.2421547211732129,4.10852389216409,-2.7081797939576067,-3.8900063317079123,2.044047313749173,8.865975467504384,14.819569837533411,17.60533109380192,11.337195162913087,7.153756350878796,11.241588845406067,15.499260749183957,17.79129686200487,51.13390403970547,77.35680312543884,67.11402859720637
3408,2.6483607803370135,4.9781399817123875,7.852910258756182,14.651176559658383,19.52400597685087,18.87680090242867,13.796141602697489,9.335633071130793,1.2635608521896913,-2.5695737802777425,-2.64823754590541,-5.393587582355573,-9.122664475769122,-18.204147712971224,-28.27423849031331,-32.93530715302727,-34.03036129790415,-34.66247766995591,-28.796340819347673,-26.137242905932265,-37.759433931355645,-44.428456311503496,-38.25280914106555,-30.305544029430862,-24.730620836494236,-29.93561580246785,-36.108177796871175,-33.64338343205846,-29.453419241741635,-24.643150286629172,-23.53438157471403,-16.844345402545294,-2.0128067431608496,1.4920658306185177,-6.035972218955731,-7.536751133819661,-5.284382231165794,-2.826511411985945,-3.4553300845921546,-4.737919441487164,-7.6255564920131444,-9.247558467336853,-3.4549421044954105,3.002119869236079,7.656495336180421,15.035662633154555,18.567071652520646,38.20321371281538
